%eval_id  interface A1             b1             E1             response_fn_1  
64       NO_ID     8.141990415    3.171860056    5.556376995    3.696278364e-05 
65       NO_ID     7.819208942    2.770461066    8.01039626     4.15454646e-05 
66       NO_ID     8.344036288    2.346100297    7.09148987     4.15271972e-05 
67       NO_ID     8.435609932    2.824268015    7.248610016    4.158891603e-05 
68       NO_ID     7.257311413    2.434657514    7.726961628    4.157261096e-05 
69       NO_ID     6.182014344    2.843439407    5.563012959    3.721593754e-05 
70       NO_ID     6.064119544    2.597985334    7.282844833    4.154345301e-05 
71       NO_ID     6.957131739    2.379740439    7.063395426    4.154736933e-05 
72       NO_ID     8.571805796    2.816551773    6.987744627    4.156684346e-05 
73       NO_ID     6.060000211    2.936929306    6.660729611    4.148299404e-05 
74       NO_ID     6.630660491    2.935859033    6.755221273    4.150739514e-05 
75       NO_ID     7.295576348    3.380017857    7.834045296    4.15682471e-05 
76       NO_ID     7.297994641    2.656256461    5.861088162    3.944362344e-05 
77       NO_ID     8.776576129    3.316548617    7.560115299    4.160357764e-05 
78       NO_ID     7.535667626    2.842766066    6.872504448    4.150472677e-05 
79       NO_ID     7.621901729    3.312091933    7.771047844    4.161012099e-05 
80       NO_ID     7.069485353    2.893459011    7.12951436     4.153407254e-05 
81       NO_ID     6.474530276    2.528755827    6.522240573    4.138547772e-05 
82       NO_ID     7.779649629    3.130217437    6.218574992    4.108799324e-05 
83       NO_ID     6.295700595    2.604613971    6.489887681    4.142850793e-05 
84       NO_ID     7.107024737    3.045782395    7.328735135    4.160411225e-05 
85       NO_ID     6.992991657    3.427649881    6.381829537    4.13728498e-05 
86       NO_ID     7.2654642      3.212653138    5.663776207    3.86704246e-05 
87       NO_ID     8.560512081    3.217600982    5.419954741    3.470436963e-05 
88       NO_ID     6.898618699    2.627297032    7.506536015    4.159799605e-05 
89       NO_ID     7.318778424    2.857980765    7.515049128    4.15401611e-05 
90       NO_ID     6.548261984    3.276626042    5.969748031    4.067496046e-05 
91       NO_ID     6.583692452    2.462327381    6.981477873    4.156034046e-05 
92       NO_ID     7.643935293    3.158479442    6.365436682    4.131160567e-05 
93       NO_ID     6.347146645    3.1686173      7.838333096    4.157217931e-05 
94       NO_ID     8.465731105    3.033510478    7.604166208    4.154194352e-05 
95       NO_ID     6.227130176    3.428906333    5.95877418     4.078408906e-05 
96       NO_ID     8.367527897    3.160467156    5.482249641    3.573713107e-05 
97       NO_ID     6.264122567    2.697573949    5.453464429    3.501557953e-05 
98       NO_ID     8.179418655    3.123853786    7.633447235    4.158818276e-05 
99       NO_ID     7.035029194    3.451752295    7.44775548     4.156610383e-05 
100      NO_ID     7.71224341     2.947492186    5.424878327    3.436020047e-05 
101      NO_ID     8.635269031    2.969969526    5.847940996    3.947459298e-05 
102      NO_ID     8.701213176    3.414153352    6.788410733    4.154444994e-05 
103      NO_ID     6.401081957    2.705888207    7.541903234    4.153000147e-05 
104      NO_ID     6.138278579    3.127157642    6.513861472    4.144539232e-05 
105      NO_ID     7.359000247    3.051380677    7.965699862    4.157228275e-05 
106      NO_ID     8.815678403    2.429135618    6.392067664    4.113180545e-05 
107      NO_ID     8.721467635    3.179888096    6.586906861    4.143019971e-05 
108      NO_ID     6.701907035    3.230278969    7.655332016    4.159740615e-05 
109      NO_ID     6.783961924    3.200697931    6.942624002    4.152840364e-05 
110      NO_ID     7.22310211     2.707925654    5.435472995    3.409348757e-05 
111      NO_ID     6.36193977     3.348591481    6.604651025    4.149213219e-05 
112      NO_ID     8.964109213    2.568575932    6.394983505    4.118341353e-05 
113      NO_ID     8.051634865    2.496876254    7.382578455    4.15484596e-05 
114      NO_ID     7.729050545    2.626470583    7.952633598    4.160382872e-05 
115      NO_ID     7.660043066    2.51504596     6.779721485    4.150446135e-05 
116      NO_ID     7.244125778    2.498573807    5.573765221    3.584135707e-05 
117      NO_ID     6.176496258    3.18771862     7.571498665    4.155932596e-05 
118      NO_ID     6.867149691    2.791651031    5.61222292     3.739036357e-05 
119      NO_ID     7.386411801    3.110073028    7.841630504    4.15705532e-05 
120      NO_ID     7.52566361     2.876153828    7.334327783    4.152105326e-05 
121      NO_ID     8.564594333    3.332063759    6.322240823    4.130707265e-05 
122      NO_ID     7.280060471    2.956984062    7.488240193    4.155942209e-05 
123      NO_ID     8.443554488    3.263437971    6.104599946    4.093222324e-05 
124      NO_ID     6.248090818    3.482656601    7.429358078    4.156912765e-05 
125      NO_ID     8.786185619    2.670601061    7.550075784    4.153121802e-05 
126      NO_ID     7.144083915    3.327844431    7.33220792     4.158665862e-05 
127      NO_ID     7.782736724    3.434252364    6.774408235    4.151365862e-05 
128      NO_ID     7.600246266    2.912067413    7.310374719    4.153795746e-05 
129      NO_ID     8.586876869    2.713930238    7.103315993    4.156612931e-05 
130      NO_ID     6.067610221    2.425729263    7.234770133    4.153574549e-05 
131      NO_ID     6.979660744    2.862947157    7.824108218    4.159770834e-05 
132      NO_ID     6.609478098    3.330108564    6.832900754    4.154294596e-05 
133      NO_ID     8.143766802    3.09710999     6.606470608    4.142973991e-05 
134      NO_ID     6.50689316     2.589354925    8.072840871    4.154301083e-05 
135      NO_ID     8.059484384    2.850502303    5.429494715    3.39097456e-05 
136      NO_ID     8.839390169    2.409333576    5.674155009    3.636974405e-05 
137      NO_ID     8.508773068    2.928894587    7.392981865    4.158558684e-05 
138      NO_ID     7.550292042    2.802577816    7.317409225    4.156370995e-05 
139      NO_ID     7.79856788     2.467238476    6.311751271    4.102681373e-05 
140      NO_ID     6.967474724    2.855399672    6.262607053    4.114196246e-05 
141      NO_ID     8.713436499    3.05053644     6.444205782    4.131514763e-05 
142      NO_ID     6.961495308    2.910995888    5.724871042    3.879139147e-05 
143      NO_ID     7.40490045     3.244912497    6.454088279    4.141332757e-05 
144      NO_ID     6.818966993    3.279775346    7.537919711    4.156637014e-05 
145      NO_ID     6.292695579    3.387493206    8.101980504    4.158206123e-05 
146      NO_ID     8.94575045     2.785462624    6.387726193    4.121703979e-05 
147      NO_ID     8.76273495     2.746220191    7.089879786    4.156152033e-05 
148      NO_ID     7.420438092    3.479542319    6.835413277    4.154284017e-05 
149      NO_ID     8.21594319     3.346964239    7.980909566    4.1595531e-05  
150      NO_ID     8.959661006    3.107615437    6.360348229    4.123595052e-05 
151      NO_ID     6.370600274    2.854103547    6.79455258     4.147996627e-05 
152      NO_ID     7.095362456    3.431885068    6.135465765    4.110089458e-05 
153      NO_ID     7.882912003    2.881847896    7.225303081    4.156088112e-05 
154      NO_ID     7.923568       3.39398709     7.597735333    4.158648698e-05 
155      NO_ID     7.481121466    2.38240533     8.003954456    4.154862947e-05 
156      NO_ID     6.592732291    3.403560194    7.11155826     4.153450832e-05 
157      NO_ID     7.211863494    3.46054453     7.616710874    4.159222836e-05 
158      NO_ID     6.689077688    2.457486648    6.750233676    4.151013729e-05 
159      NO_ID     7.679931454    3.302816063    7.350970242    4.160949796e-05 
160      NO_ID     7.892365347    2.469349834    5.516009365    3.435477259e-05 
161      NO_ID     8.884544378    2.831996559    7.439779397    4.155021931e-05 
162      NO_ID     8.267006113    2.57789308     7.975922489    4.156112318e-05 
163      NO_ID     8.282154269    2.584677266    6.502584972    4.134723182e-05 
164      NO_ID     8.016701083    3.341676306    7.653868956    4.159979142e-05 
165      NO_ID     8.694139161    2.810728568    6.162907488    4.079101788e-05 
166      NO_ID     8.513930429    3.228722246    7.496766105    4.155562899e-05 
167      NO_ID     7.226848381    2.986038975    5.61784748     3.772897268e-05 
168      NO_ID     6.621318885    3.040675856    5.550434748    3.727319105e-05 
169      NO_ID     7.169305431    2.421299462    7.50943618     4.153262151e-05 
170      NO_ID     8.455337688    2.676533089    7.700809801    4.154647364e-05 
171      NO_ID     8.082359015    3.069121268    6.620389414    4.145045569e-05 
172      NO_ID     8.198956142    3.172677647    5.805647527    3.952932629e-05 
173      NO_ID     8.548370427    3.352117501    7.001330939    4.160282476e-05 
174      NO_ID     8.778525714    3.225916846    7.449724979    4.153988624e-05 
175      NO_ID     6.35056569     2.337277037    7.207968782    4.15337438e-05 
176      NO_ID     7.104465544    3.09549296     5.947705964    4.043774816e-05 
177      NO_ID     6.203369416    2.634741516    6.92919795     4.151703279e-05 
178      NO_ID     8.243761141    3.314571838    6.398946327    4.13607204e-05 
179      NO_ID     7.406309665    3.2416527      5.576912823    3.77649116e-05 
180      NO_ID     7.655900611    2.6560371      6.128870699    4.067812102e-05 
181      NO_ID     6.98784119     3.270566222    6.628538879    4.144973091e-05 
182      NO_ID     6.303815742    2.782063944    6.726488536    4.146163448e-05 
183      NO_ID     8.601329014    3.210070755    6.192248085    4.106361217e-05 
184      NO_ID     7.35139771     2.78784744     7.157120269    4.155781795e-05 
185      NO_ID     8.843555694    2.332822607    6.720888678    4.140533565e-05 
186      NO_ID     8.056284956    2.720087134    7.372508441    4.160723886e-05 
187      NO_ID     7.523589256    3.046342132    7.037409651    4.150892958e-05 
188      NO_ID     8.307263372    2.798691568    7.872984669    4.154848358e-05 
189      NO_ID     6.741120961    2.7007108      7.016756129    4.154140871e-05 
190      NO_ID     8.162491704    2.430547261    7.801188997    4.15814406e-05 
191      NO_ID     8.261677657    3.02755612     5.879880254    3.98498708e-05 
192      NO_ID     8.805343714    2.835766323    6.14028827     4.072271809e-05 
193      NO_ID     8.87686932     2.765541162    6.480556513    4.13142604e-05 
194      NO_ID     8.913254881    3.291054551    5.917918046    4.020537074e-05 
195      NO_ID     8.08974153     3.150602423    6.17661089     4.106557401e-05 
196      NO_ID     7.981791312    3.400692262    6.456728       4.140330763e-05 
197      NO_ID     6.726716975    2.904741339    7.916093718    4.153898884e-05 
198      NO_ID     8.922938863    3.454849497    7.286300058    4.156148767e-05 
199      NO_ID     7.805490535    3.011954574    5.681901486    3.832103784e-05 
200      NO_ID     6.434112211    2.852442199    7.18101641     4.1554842e-05  
201      NO_ID     7.609893308    3.01675734     6.954105202    4.153275853e-05 
202      NO_ID     6.326024031    3.373394881    6.20908349     4.129590211e-05 
203      NO_ID     7.165423115    3.474130367    6.876680861    4.15880232e-05 
204      NO_ID     7.520384746    2.784831906    7.99675767     4.159795451e-05 
205      NO_ID     7.194393736    3.092218023    6.319422319    4.125952826e-05 
206      NO_ID     8.823995567    2.486296846    5.461347254    3.27538054e-05 
207      NO_ID     6.408648515    3.342234265    7.863267318    4.152999267e-05 
208      NO_ID     8.047229574    3.272935496    5.834615353    3.990463857e-05 
209      NO_ID     7.478365552    2.522167342    6.292414364    4.105191557e-05 
210      NO_ID     7.513462342    3.135849094    6.416212763    4.137316074e-05 
211      NO_ID     8.347518133    2.759963318    6.491486329    4.132542556e-05 
212      NO_ID     6.229957469    2.417117802    6.713478119    4.145291949e-05 
213      NO_ID     8.490422826    2.817481458    5.653781625    3.7250806e-05  
214      NO_ID     6.132021169    2.349721213    7.342523122    4.154818106e-05 
215      NO_ID     8.798056366    3.070927776    6.642404184    4.146094464e-05 
216      NO_ID     7.435237241    3.402400012    8.074408234    4.155933868e-05 
217      NO_ID     6.839707765    2.600956504    6.074265108    4.056823479e-05 
218      NO_ID     6.829363948    3.365220642    7.815020826    4.154683866e-05 
219      NO_ID     6.797891494    2.648878026    7.258084261    4.15387948e-05 
220      NO_ID     8.624199778    2.511705335    6.609904176    4.141877614e-05 
221      NO_ID     6.07976832     3.260294696    5.89070819     4.045604395e-05 
222      NO_ID     8.811732697    3.354614629    7.032345165    4.155614086e-05 
223      NO_ID     6.093309111    2.581879028    5.864684104    3.970403004e-05 
224      NO_ID     8.924123081    2.958699819    7.852585674    4.155244244e-05 
225      NO_ID     7.311529104    2.378385363    7.19363034     4.157948809e-05 
226      NO_ID     6.88245939     3.399736018    6.095365386    4.107016278e-05 
227      NO_ID     8.206585454    3.483928114    6.538057072    4.141427142e-05 
228      NO_ID     7.852603545    2.440674255    7.06462049     4.153842666e-05 
229      NO_ID     8.383506466    3.103127453    6.559555021    4.13977887e-05 
230      NO_ID     6.015532228    2.371067928    7.685747693    4.155419082e-05 
231      NO_ID     8.541471743    3.174066149    6.634828095    4.146158803e-05 
232      NO_ID     8.739378477    3.195874019    6.02635213     4.058278351e-05 
233      NO_ID     6.355185309    2.960738659    6.958171923    4.153257353e-05 
234      NO_ID     8.66764531     2.838337847    6.99466131     4.15445915e-05 
235      NO_ID     6.082525039    2.664327823    5.914024363    4.006223767e-05 
236      NO_ID     6.721759229    2.712638722    7.455259672    4.153733206e-05 
237      NO_ID     6.649444315    2.649349822    5.85651407     3.959911751e-05 
238      NO_ID     8.286886212    2.718253643    6.675709674    4.147849246e-05 
239      NO_ID     6.315349681    2.672052801    6.214156372    4.103655789e-05 
240      NO_ID     6.539283372    2.619546991    7.610847344    4.154320582e-05 
241      NO_ID     8.138513157    2.491306317    5.738726136    3.777732547e-05 
242      NO_ID     7.552459854    2.714874824    7.832769622    4.154190562e-05 
243      NO_ID     6.056641876    3.254001028    6.270838553    4.128365151e-05 
244      NO_ID     7.204273645    2.745847094    7.432753278    4.154041059e-05 
245      NO_ID     8.871626119    2.748820815    6.499244739    4.132471704e-05 
246      NO_ID     8.084245774    2.444814858    6.922807632    4.153012448e-05 
247      NO_ID     7.746561364    3.283801465    7.786600129    4.156216018e-05 
248      NO_ID     6.640377785    2.788877985    6.448225748    4.134181373e-05 
249      NO_ID     6.040150823    2.579663951    5.801526106    3.924459992e-05 
250      NO_ID     7.688933867    2.845426118    6.142512863    4.081683308e-05 
251      NO_ID     6.707786338    2.375915764    5.420559325    3.292898295e-05 
252      NO_ID     7.288404933    2.699714978    7.386598327    4.154561951e-05 
253      NO_ID     6.909021598    3.09922078     5.711866245    3.903659149e-05 
254      NO_ID     8.886779011    2.432645901    5.498231629    3.325378448e-05 
255      NO_ID     8.253502194    2.830636374    7.590570191    4.153238969e-05 
256      NO_ID     7.004504525    2.465027362    6.67060888     4.143956486e-05 
257      NO_ID     6.773191219    2.345516835    7.568406431    4.155764687e-05 
258      NO_ID     8.247373615    3.355841973    6.087869888    4.088561128e-05 
259      NO_ID     7.920993799    2.388605349    7.400606707    4.157298971e-05 
260      NO_ID     8.323489622    2.55653091     5.527936526    3.460920153e-05 
261      NO_ID     7.76248866     3.26396298     7.480310374    4.155145341e-05 
262      NO_ID     8.670681407    3.252804822    7.864347898    4.159432747e-05 
263      NO_ID     7.07487641     3.286517104    7.020709931    4.155622056e-05 
264      NO_ID     7.326840651    2.459421236    6.687381112    4.140256567e-05 
265      NO_ID     7.5843473      3.018438623    5.621919978    3.770335383e-05 
266      NO_ID     8.025026634    2.395765727    7.785194006    4.158866836e-05 
267      NO_ID     6.809441554    2.727667733    6.222725441    4.110546729e-05 
268      NO_ID     7.039999851    2.756388933    6.465396455    4.136770623e-05 
269      NO_ID     7.465093313    3.170667168    7.324557763    4.158240867e-05 
270      NO_ID     6.578584823    3.265483527    5.542437526    3.777102909e-05 
271      NO_ID     6.119398983    3.067589733    5.605741663    3.825368044e-05 
272      NO_ID     7.724607799    2.464433059    8.019204709    4.155242839e-05 
273      NO_ID     8.550718994    2.919657135    7.910224049    4.157386342e-05 
274      NO_ID     8.479408598    2.34290242     5.416582965    3.146972634e-05 
275      NO_ID     8.905150768    2.888587509    7.586530749    4.159504837e-05 
276      NO_ID     8.895758179    3.432409378    6.02811639     4.072720363e-05 
277      NO_ID     7.131758362    2.423434655    6.225726799    4.089499576e-05 
278      NO_ID     6.484590437    3.48672576     6.555723167    4.145157881e-05 
279      NO_ID     8.169532028    3.162506463    5.964264723    4.04335664e-05 
280      NO_ID     8.744567421    3.078003765    7.522254369    4.15618239e-05 
281      NO_ID     8.172070648    2.591514557    7.971878972    4.156717381e-05 
282      NO_ID     8.313233647    3.274543463    6.57388501     4.147307374e-05 
283      NO_ID     6.398173866    2.638676209    5.789533142    3.917139791e-05 
284      NO_ID     8.109047075    2.337124051    5.817349389    3.830842915e-05 
285      NO_ID     8.297751516    2.689110859    6.921308766    4.15392112e-05 
286      NO_ID     7.395651556    2.737347148    6.532350436    4.136950785e-05 
287      NO_ID     7.339628541    3.20796894     7.466168995    4.152416347e-05 
288      NO_ID     6.846674954    2.674472242    7.792750941    4.153649388e-05 
289      NO_ID     7.786861641    2.366934825    7.918661384    4.155914076e-05 
290      NO_ID     8.014058054    2.55776798     5.744192178    3.801591349e-05 
291      NO_ID     6.894903862    3.111770614    5.691631868    3.88647208e-05 
292      NO_ID     7.047939524    2.469002835    7.173973835    4.156932222e-05 
293      NO_ID     7.120581089    2.984029855    8.089910462    4.155999105e-05 
294      NO_ID     7.989925167    3.298619514    5.875232456    4.011018063e-05 
295      NO_ID     8.020317743    3.349530283    6.706721311    4.14795584e-05 
296      NO_ID     6.761098373    2.901078936    6.703082289    4.153246397e-05 
297      NO_ID     8.466350096    3.487325962    6.960800098    4.155464032e-05 
298      NO_ID     7.840476847    3.267332634    7.816837872    4.157123419e-05 
299      NO_ID     8.134758328    2.579072915    6.297289481    4.107208066e-05 
300      NO_ID     7.393506787    2.603558158    5.502740628    3.486299772e-05 
301      NO_ID     8.336218883    3.138066046    7.534991017    4.153037651e-05 
302      NO_ID     8.494499606    2.561407915    6.21083421     4.083291967e-05 
303      NO_ID     7.428514       3.409876739    6.864540449    4.152342407e-05 
304      NO_ID     6.100789234    2.856528781    6.460710425    4.137319296e-05 
305      NO_ID     8.474358243    2.488948551    7.226261551    4.154155675e-05 
306      NO_ID     7.44123351     3.161299227    6.91786152     4.156551899e-05 
307      NO_ID     6.185808865    2.887522568    6.161272155    4.108176949e-05 
308      NO_ID     6.932967138    3.078950702    6.122554469    4.097884173e-05 
309      NO_ID     7.913630319    2.819846864    6.983543754    4.155894541e-05 
310      NO_ID     8.069337654    3.277150741    6.398104277    4.137623974e-05 
311      NO_ID     8.6884805      3.38945154     5.924164939    4.030900701e-05 
312      NO_ID     7.455127324    3.235550455    5.934016455    4.041202053e-05 
313      NO_ID     7.38438441     2.61172068     6.404232753    4.128220785e-05 
314      NO_ID     7.381335867    2.951072366    7.964581835    4.155194979e-05 
315      NO_ID     6.873587698    2.629300455    5.446653605    3.427047241e-05 
316      NO_ID     7.946691634    3.065030146    6.733897065    4.148664656e-05 
317      NO_ID     7.723577815    2.644067839    6.748495745    4.146656192e-05 
318      NO_ID     6.431874009    3.195475761    7.543515782    4.157897498e-05 
319      NO_ID     8.677956593    2.484877301    6.744927759    4.14503597e-05 
320      NO_ID     8.736054783    2.731701292    7.210140725    4.157199922e-05 
321      NO_ID     6.368295469    3.250030339    6.527796005    4.147652344e-05 
322      NO_ID     7.148245481    2.987528042    7.124766511    4.157465511e-05 
323      NO_ID     6.380428791    3.439913668    6.880798757    4.153458329e-05 
324      NO_ID     6.633353356    2.639830376    7.443573671    4.156121975e-05 
325      NO_ID     8.035139678    2.504381677    6.308616654    4.106816307e-05 
326      NO_ID     6.213354418    3.140223346    6.43331913     4.140670617e-05 
327      NO_ID     7.58009755     3.063344131    7.931185082    4.1589862e-05  
328      NO_ID     8.27298019     3.008788736    6.550073324    4.139421292e-05 
329      NO_ID     6.331738639    2.97242965     7.105781946    4.154278459e-05 
330      NO_ID     8.454147996    2.687975118    5.75621056     3.821661361e-05 
331      NO_ID     8.304017658    3.321391207    5.977196589    4.056024065e-05 
332      NO_ID     7.315592158    3.307592814    7.761898364    4.15404958e-05 
333      NO_ID     7.801308811    3.003591317    7.752268817    4.159738738e-05 
334      NO_ID     8.030181466    3.465332438    6.882476793    4.150175399e-05 
335      NO_ID     7.048833835    2.829307215    7.10890412     4.154286186e-05 
336      NO_ID     8.698560132    2.768880526    6.467166294    4.131097681e-05 
337      NO_ID     8.781476093    3.297371859    6.858996756    4.151795502e-05 
338      NO_ID     8.28444773     3.324551921    7.164935839    4.155455795e-05 
339      NO_ID     8.675558619    2.545403482    5.638392561    3.631135847e-05 
340      NO_ID     6.285253044    3.339254953    5.778899035    3.999207464e-05 
341      NO_ID     6.975561158    3.441594313    7.573865007    4.159519951e-05 
342      NO_ID     6.758541211    2.518641067    7.30654498     4.154214962e-05 
343      NO_ID     7.8789711      2.553910624    5.906283135    3.951616819e-05 
344      NO_ID     8.869433058    3.320241175    5.540854076    3.687012905e-05 
345      NO_ID     6.03340132     3.443586462    6.347427237    4.142504552e-05 
346      NO_ID     8.950289252    3.407912722    7.530978633    4.156854112e-05 
347      NO_ID     8.62187767     2.738546068    7.849850878    4.154685605e-05 
348      NO_ID     6.646053416    3.136656427    7.667442469    4.158433034e-05 
349      NO_ID     6.71439978     3.065842275    6.254994234    4.119089343e-05 
350      NO_ID     7.745594733    2.871659095    6.035973887    4.05309754e-05 
351      NO_ID     7.982592018    2.598680491    7.436506014    4.158315388e-05 
352      NO_ID     6.730342295    3.073676618    7.925652851    4.157121696e-05 
353      NO_ID     8.18525399     2.684114091    6.474561089    4.132679268e-05 
354      NO_ID     6.026991854    2.795288387    6.622082332    4.145072072e-05 
355      NO_ID     6.352082815    3.31106646     7.394595971    4.159375228e-05 
356      NO_ID     7.05787903     2.863635826    6.628082122    4.148848188e-05 
357      NO_ID     6.259490798    2.828791502    5.645102247    3.816603915e-05 
358      NO_ID     7.464360262    3.072141334    7.39092533     4.159560837e-05 
359      NO_ID     6.310393396    2.751302465    7.822124664    4.158055919e-05 
360      NO_ID     8.374259458    3.437032173    5.951683287    4.053352941e-05 
361      NO_ID     8.994725841    3.412186699    5.927336965    4.032322999e-05 
362      NO_ID     6.81595483     2.572091428    7.904152138    4.157060613e-05 
363      NO_ID     8.766639962    3.445139371    8.044280697    4.155520336e-05 
364      NO_ID     7.874313122    3.03022123     7.748280638    4.159273295e-05 
365      NO_ID     7.671143425    2.654429636    7.923620899    4.156684226e-05 
366      NO_ID     6.219885792    2.741863548    5.441314706    3.501245084e-05 
367      NO_ID     6.522054278    2.861927419    6.998517229    4.156220344e-05 
368      NO_ID     8.580350642    3.292164939    5.771912944    3.935426313e-05 
369      NO_ID     8.718824       2.928241067    6.941637497    4.148917714e-05 
370      NO_ID     8.705425908    3.285437272    6.229955805    4.114458259e-05 
371      NO_ID     6.115063338    2.721828547    7.160138201    4.155768442e-05 
372      NO_ID     8.333070531    2.335460901    7.623852636    4.153656435e-05 
373      NO_ID     7.821334542    2.478986188    6.613229276    4.14524153e-05 
374      NO_ID     7.845081887    3.122660912    5.800386678    3.951237734e-05 
375      NO_ID     6.751056053    2.96157468     6.513130081    4.142448427e-05 
376      NO_ID     8.235849226    2.804119359    7.662260629    4.153918431e-05 
377      NO_ID     7.753077406    3.230858287    6.00293238     4.067264202e-05 
378      NO_ID     8.608174538    2.755954202    6.936998481    4.148982313e-05 
379      NO_ID     6.601569131    3.459132495    7.874035111    4.154917902e-05 
380      NO_ID     6.545803989    3.037343293    5.567819675    3.755792627e-05 
381      NO_ID     7.975326216    3.338874577    5.782366166    3.96472995e-05 
382      NO_ID     6.918801563    2.608585637    6.420214049    4.131520506e-05 
383      NO_ID     6.240133058    3.018944919    5.849936658    4.006275053e-05 
384      NO_ID     6.167986159    3.224111686    7.266248971    4.161530349e-05 
385      NO_ID     8.39699453     3.278638654    8.02476003     4.155759527e-05 
386      NO_ID     6.030154382    3.378077605    5.667137517    3.935540446e-05 
387      NO_ID     8.503791519    3.087931294    5.47177415     3.527126196e-05 
